Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
511,US-2020-100510,2020-07-30,2020-08-06,Standard Class,CU-10510,Charles Thomas,Home Office,United States,Philadelphia,Pennsylvania,South,TEC-15749,Technology,Accessories,Accessories Model 185,1502.44,6,0.0,412.95
512,US-2020-100511,2020-09-17,2020-09-22,Second Class,CU-10511,Charles Garcia,Corporate,United States,Grand Rapids,Michigan,Central,TEC-23071,Technology,Accessories,Accessories Model 228,904.95,5,0.0,149.43
513,US-2020-100512,2020-07-23,2020-07-28,Standard Class,CU-10512,Karen Thomas,Home Office,United States,Austin,Texas,Central,OFF-69953,Office Supplies,Appliances,Appliances Model 123,167.13,7,0.1,22.92
514,US-2019-100513,2019-05-20,2019-05-25,Second Class,CU-10513,Karen Anderson,Consumer,United States,Savannah,Georgia,West,FUR-38375,Furniture,Furnishings,Furnishings Model 376,1232.03,9,0.1,101.6
515,US-2018-100514,2018-04-03,2018-04-10,Same Day,CU-10514,Jennifer Jones,Corporate,United States,Grand Rapids,Michigan,West,FUR-91265,Furniture,Furnishings,Furnishings Model 385,1775.63,4,0.0,25.0
516,US-2017-100515,2017-04-22,2017-04-29,Second Class,CU-10515,Michael Davis,Corporate,United States,Orlando,Florida,East,OFF-55588,Office Supplies,Supplies,Supplies Model 920,183.39,4,0.0,42.37
517,US-2019-100516,2019-04-21,2019-04-26,Standard Class,CU-10516,Jessica Wilson,Consumer,United States,Tucson,Arizona,West,TEC-28239,Technology,Copiers,Copiers Model 448,990.48,6,0.2,156.48
518,US-2020-100517,2020-10-20,2020-10-27,Same Day,CU-10517,Thomas Jackson,Corporate,United States,Cleveland,Ohio,East,OFF-84301,Office Supplies,Supplies,Supplies Model 778,145.4,5,0.0,41.38
519,US-2017-100518,2017-07-17,2017-07-19,Same Day,CU-10518,Jennifer Williams,Corporate,United States,Seattle,Washington,West,FUR-58936,Furniture,Furnishings,Furnishings Model 687,1243.52,6,0.2,129.83
520,US-2018-100519,2018-06-03,2018-06-07,Standard Class,CU-10519,Michael Brown,Consumer,United States,Seattle,Washington,West,OFF-51565,Office Supplies,Paper,Paper Model 479,190.84,7,0.0,30.53
521,US-2020-100520,2020-11-12,2020-11-14,Standard Class,CU-10520,Richard Brown,Corporate,United States,Springfield,Illinois,East,OFF-23182,Office Supplies,Binders,Binders Model 725,117.49,8,0.3,20.41
522,US-2019-100521,2019-01-31,2019-02-07,First Class,CU-10521,Richard Wilson,Consumer,United States,Atlanta,Georgia,West,TEC-91286,Technology,Copiers,Copiers Model 988,961.3,6,0.0,201.72
523,US-2018-100522,2018-03-27,2018-03-28,Same Day,CU-10522,Karen Jackson,Consumer,United States,Charlotte,North Carolina,East,FUR-51112,Furniture,Furnishings,Furnishings Model 510,1610.07,3,0.1,111.17
524,US-2019-100523,2019-11-21,2019-11-28,Standard Class,CU-10523,Michael Jones,Corporate,United States,Pittsburgh,Pennsylvania,Central,OFF-26963,Office Supplies,Storage,Storage Model 688,98.91,5,0.2,11.95
525,US-2018-100524,2018-08-02,2018-08-05,First Class,CU-10524,Michael Davis,Home Office,United States,Pittsburgh,Pennsylvania,East,TEC-74262,Technology,Copiers,Copiers Model 584,1485.75,5,0.2,254.14
526,US-2018-100525,2018-10-30,2018-10-31,Second Class,CU-10525,Nancy Garcia,Corporate,United States,Austin,Texas,Central,FUR-53777,Furniture,Bookcases,Bookcases Model 937,774.68,3,0.1,-15.74
527,US-2019-100526,2019-12-16,2019-12-23,Standard Class,CU-10526,Michael Miller,Home Office,United States,Seattle,Washington,Central,FUR-36909,Furniture,Tables,Tables Model 466,207.58,1,0.0,19.72
528,US-2020-100527,2020-09-18,2020-09-21,First Class,CU-10527,James Jones,Corporate,United States,Columbus,Ohio,East,OFF-79378,Office Supplies,Paper,Paper Model 295,87.62,3,0.0,15.66
529,US-2018-100528,2018-05-21,2018-05-26,Same Day,CU-10528,Susan Smith,Consumer,United States,Phoenix,Arizona,Central,FUR-75203,Furniture,Bookcases,Bookcases Model 510,1428.8,7,0.0,-11.75
530,US-2018-100529,2018-05-05,2018-05-12,First Class,CU-10529,Charles Taylor,Corporate,United States,San Diego,California,West,OFF-30426,Office Supplies,Storage,Storage Model 254,34.61,1,0.1,5.36
531,US-2019-100530,2019-04-28,2019-04-29,First Class,CU-10530,Nancy Taylor,Consumer,United States,Columbus,Ohio,East,TEC-78059,Technology,Copiers,Copiers Model 398,306.11,4,0.0,75.12
532,US-2017-100531,2017-12-23,2017-12-30,Second Class,CU-10531,Jessica Miller,Home Office,United States,Philadelphia,Pennsylvania,Central,TEC-18514,Technology,Accessories,Accessories Model 201,367.0,8,0.5,-23.06
533,US-2018-100532,2018-07-22,2018-07-27,Standard Class,CU-10532,Karen Anderson,Consumer,United States,Chicago,Illinois,West,FUR-57977,Furniture,Bookcases,Bookcases Model 638,1769.07,5,0.0,303.49
534,US-2019-100533,2019-05-27,2019-05-28,Standard Class,CU-10533,Charles Harris,Consumer,United States,Cleveland,Ohio,West,FUR-84304,Furniture,Furnishings,Furnishings Model 649,2136.39,4,0.0,65.29
535,US-2020-100534,2020-10-15,2020-10-17,Same Day,CU-10534,Lisa Jackson,Consumer,United States,Los Angeles,California,East,FUR-16751,Furniture,Furnishings,Furnishings Model 638,931.19,4,0.3,-18.03
536,US-2020-100535,2020-08-20,2020-08-27,Standard Class,CU-10535,Nancy Johnson,Consumer,United States,Chicago,Illinois,Central,TEC-72541,Technology,Phones,Phones Model 968,1807.45,9,0.0,266.93
537,US-2020-100536,2020-07-14,2020-07-15,Second Class,CU-10536,Robert Brown,Corporate,United States,Buffalo,New York,West,TEC-23188,Technology,Machines,Machines Model 559,1243.33,6,0.0,227.54
538,US-2019-100537,2019-06-06,2019-06-11,Standard Class,CU-10537,Karen Harris,Home Office,United States,Seattle,Washington,East,OFF-85978,Office Supplies,Supplies,Supplies Model 933,151.71,5,0.0,40.24
539,US-2018-100538,2018-10-11,2018-10-14,Second Class,CU-10538,Karen Davis,Consumer,United States,Atlanta,Georgia,East,TEC-34346,Technology,Machines,Machines Model 231,1598.8,8,0.2,210.58
540,US-2019-100539,2019-08-25,2019-08-29,Second Class,CU-10539,Charles Brown,Home Office,United States,Charlotte,North Carolina,West,FUR-20631,Furniture,Furnishings,Furnishings Model 945,3515.49,7,0.0,428.25
541,US-2017-100540,2017-02-26,2017-02-27,Same Day,CU-10540,William Johnson,Consumer,United States,Buffalo,New York,West,TEC-75339,Technology,Copiers,Copiers Model 715,1416.71,5,0.2,338.72
542,US-2018-100541,2018-09-19,2018-09-20,Standard Class,CU-10541,Jennifer Smith,Home Office,United States,Miami,Florida,West,TEC-87709,Technology,Copiers,Copiers Model 203,2881.04,9,0.1,810.66
543,US-2018-100542,2018-11-13,2018-11-17,First Class,CU-10542,Christopher White,Corporate,United States,Savannah,Georgia,West,OFF-12861,Office Supplies,Appliances,Appliances Model 932,65.83,6,0.0,16.56
544,US-2018-100543,2018-05-24,2018-05-25,Standard Class,CU-10543,Barbara Wilson,Corporate,United States,Raleigh,North Carolina,Central,FUR-95518,Furniture,Tables,Tables Model 382,1006.9,6,0.1,50.38
545,US-2019-100544,2019-01-14,2019-01-17,Second Class,CU-10544,John Johnson,Consumer,United States,Springfield,Illinois,West,TEC-40382,Technology,Copiers,Copiers Model 765,315.77,2,0.1,54.97
546,US-2018-100545,2018-06-06,2018-06-08,First Class,CU-10545,Christopher Anderson,Consumer,United States,Tucson,Arizona,East,TEC-19446,Technology,Machines,Machines Model 756,2491.79,8,0.0,473.53
547,US-2020-100546,2020-10-31,2020-11-03,Standard Class,CU-10546,Michael Wilson,Corporate,United States,Houston,Texas,Central,FUR-32861,Furniture,Tables,Tables Model 939,254.82,1,0.2,13.82
548,US-2017-100547,2017-03-23,2017-03-25,Standard Class,CU-10547,James Williams,Consumer,United States,Atlanta,Georgia,West,FUR-77462,Furniture,Tables,Tables Model 546,265.62,1,0.1,-2.5
549,US-2019-100548,2019-12-20,2019-12-25,Standard Class,CU-10548,Karen Thomas,Corporate,United States,Tampa,Florida,Central,TEC-65911,Technology,Copiers,Copiers Model 627,2781.47,9,0.0,350.72
550,US-2019-100549,2019-01-21,2019-01-26,Standard Class,CU-10549,Mary Davis,Consumer,United States,Austin,Texas,South,OFF-17055,Office Supplies,Appliances,Appliances Model 888,170.62,6,0.1,21.4
551,US-2017-100550,2017-01-05,2017-01-12,Standard Class,CU-10550,Richard Williams,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-63230,Technology,Copiers,Copiers Model 756,1534.53,7,0.0,319.03
552,US-2019-100551,2019-11-25,2019-11-29,Standard Class,CU-10551,John Thomas,Consumer,United States,Atlanta,Georgia,West,OFF-30157,Office Supplies,Storage,Storage Model 729,32.03,1,0.1,9.6
553,US-2018-100552,2018-04-15,2018-04-18,Second Class,CU-10552,Barbara Harris,Home Office,United States,Philadelphia,Pennsylvania,South,FUR-96610,Furniture,Tables,Tables Model 203,596.82,2,0.1,19.52
554,US-2020-100553,2020-11-05,2020-11-08,Second Class,CU-10553,Richard Jones,Consumer,United States,Los Angeles,California,Central,FUR-86857,Furniture,Chairs,Chairs Model 568,3433.15,8,0.0,156.8
555,US-2020-100554,2020-12-15,2020-12-22,Standard Class,CU-10554,Nancy Harris,Corporate,United States,Cleveland,Ohio,East,TEC-11456,Technology,Accessories,Accessories Model 254,3346.21,8,0.0,606.85
556,US-2017-100555,2017-08-16,2017-08-18,Standard Class,CU-10555,Richard Thomas,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-65098,Furniture,Bookcases,Bookcases Model 133,2068.6,7,0.1,66.04
557,US-2017-100556,2017-01-01,2017-01-05,Standard Class,CU-10556,David Smith,Consumer,United States,Charlotte,North Carolina,West,OFF-39042,Office Supplies,Appliances,Appliances Model 375,79.0,2,0.0,17.98
558,US-2018-100557,2018-10-02,2018-10-03,Second Class,CU-10557,Lisa Harris,Home Office,United States,Cleveland,Ohio,East,TEC-49793,Technology,Phones,Phones Model 236,385.65,2,0.2,60.98
559,US-2017-100558,2017-01-17,2017-01-22,Standard Class,CU-10558,Richard Harris,Consumer,United States,Tucson,Arizona,Central,TEC-39428,Technology,Machines,Machines Model 164,860.38,3,0.1,138.14
560,US-2019-100559,2019-09-23,2019-09-25,Second Class,CU-10559,Christopher Garcia,Consumer,United States,Charlotte,North Carolina,Central,OFF-75305,Office Supplies,Storage,Storage Model 845,214.75,8,0.3,41.06
561,US-2017-100560,2017-07-22,2017-07-25,Standard Class,CU-10560,Jessica Johnson,Corporate,United States,San Diego,California,Central,OFF-59184,Office Supplies,Paper,Paper Model 490,171.27,5,0.1,37.02
562,US-2017-100561,2017-11-19,2017-11-26,Standard Class,CU-10561,Patricia Jackson,Consumer,United States,Spokane,Washington,East,OFF-60467,Office Supplies,Paper,Paper Model 330,302.27,7,0.0,47.69
563,US-2017-100562,2017-10-25,2017-10-27,Standard Class,CU-10562,Lisa Jackson,Consumer,United States,Tucson,Arizona,West,FUR-21190,Furniture,Bookcases,Bookcases Model 305,470.02,4,0.0,26.49
564,US-2020-100563,2020-02-14,2020-02-19,Second Class,CU-10563,David Thomas,Consumer,United States,Pittsburgh,Pennsylvania,East,TEC-90732,Technology,Accessories,Accessories Model 597,1913.61,7,0.1,215.09
565,US-2018-100564,2018-10-03,2018-10-10,Standard Class,CU-10564,Jessica Jones,Corporate,United States,Austin,Texas,Central,FUR-23316,Furniture,Bookcases,Bookcases Model 701,353.12,1,0.0,24.13
566,US-2020-100565,2020-11-02,2020-11-05,Standard Class,CU-10565,Robert Thomas,Home Office,United States,Tampa,Florida,Central,TEC-80864,Technology,Copiers,Copiers Model 841,370.15,2,0.2,72.76
567,US-2017-100566,2017-10-23,2017-10-26,First Class,CU-10566,William Taylor,Home Office,United States,Phoenix,Arizona,West,FUR-68211,Furniture,Chairs,Chairs Model 134,1932.55,6,0.0,150.27
568,US-2020-100567,2020-08-30,2020-09-01,Second Class,CU-10567,Christopher Harris,Corporate,United States,Orlando,Florida,South,TEC-97627,Technology,Accessories,Accessories Model 264,181.26,1,0.0,34.05
569,US-2017-100568,2017-11-21,2017-11-25,First Class,CU-10568,Charles Garcia,Home Office,United States,Phoenix,Arizona,East,FUR-42016,Furniture,Bookcases,Bookcases Model 352,547.79,3,0.3,42.92
570,US-2020-100569,2020-05-27,2020-06-01,Standard Class,CU-10569,Jennifer Thomas,Home Office,United States,San Diego,California,West,FUR-23502,Furniture,Furnishings,Furnishings Model 470,1006.87,3,0.3,47.93
571,US-2020-100570,2020-01-21,2020-01-26,Standard Class,CU-10570,James White,Corporate,United States,Tucson,Arizona,South,OFF-74593,Office Supplies,Appliances,Appliances Model 468,62.96,4,0.0,12.08
572,US-2018-100571,2018-12-03,2018-12-08,Standard Class,CU-10571,Mary Thomas,Consumer,United States,Raleigh,North Carolina,West,OFF-81238,Office Supplies,Storage,Storage Model 583,30.16,1,0.0,7.49
573,US-2018-100572,2018-04-19,2018-04-23,Standard Class,CU-10572,Charles Jones,Consumer,United States,San Francisco,California,East,TEC-36506,Technology,Machines,Machines Model 295,2163.52,7,0.0,323.67
574,US-2018-100573,2018-03-28,2018-03-31,Standard Class,CU-10573,John Davis,Home Office,United States,Spokane,Washington,East,FUR-40591,Furniture,Chairs,Chairs Model 342,316.63,3,0.0,11.22
575,US-2020-100574,2020-11-18,2020-11-20,Standard Class,CU-10574,Barbara Davis,Consumer,United States,Springfield,Illinois,Central,TEC-90030,Technology,Machines,Machines Model 317,1378.38,8,0.3,313.3
576,US-2019-100575,2019-04-20,2019-04-21,Second Class,CU-10575,Michael Miller,Consumer,United States,Grand Rapids,Michigan,East,FUR-13107,Furniture,Bookcases,Bookcases Model 901,164.47,1,0.1,4.49
577,US-2019-100576,2019-03-21,2019-03-23,Second Class,CU-10576,Mary Harris,Home Office,United States,San Francisco,California,East,OFF-78411,Office Supplies,Appliances,Appliances Model 534,29.4,1,0.0,7.23
578,US-2018-100577,2018-03-28,2018-03-30,Standard Class,CU-10577,Barbara Anderson,Consumer,United States,San Francisco,California,East,TEC-52146,Technology,Phones,Phones Model 856,705.37,6,0.3,117.63
579,US-2020-100578,2020-07-23,2020-07-24,Standard Class,CU-10578,Barbara Smith,Home Office,United States,Atlanta,Georgia,Central,OFF-55934,Office Supplies,Supplies,Supplies Model 560,129.38,6,0.0,15.66
580,US-2020-100579,2020-08-03,2020-08-07,Standard Class,CU-10579,John Williams,Home Office,United States,Detroit,Michigan,South,TEC-60481,Technology,Accessories,Accessories Model 794,1869.02,8,0.0,481.97
581,US-2019-100580,2019-05-04,2019-05-09,Second Class,CU-10580,Robert Miller,Consumer,United States,San Diego,California,West,FUR-17458,Furniture,Tables,Tables Model 758,396.53,1,0.0,-0.58
582,US-2020-100581,2020-12-14,2020-12-19,Standard Class,CU-10581,Thomas Miller,Home Office,United States,New York City,New York,Central,TEC-39618,Technology,Accessories,Accessories Model 960,249.53,1,0.0,44.51
583,US-2020-100582,2020-05-29,2020-05-30,First Class,CU-10582,Mary Harris,Consumer,United States,Charlotte,North Carolina,East,TEC-22783,Technology,Machines,Machines Model 254,695.79,4,0.0,146.4
584,US-2019-100583,2019-11-01,2019-11-06,Second Class,CU-10583,Michael Williams,Consumer,United States,Philadelphia,Pennsylvania,South,TEC-11471,Technology,Accessories,Accessories Model 339,572.36,4,0.0,39.32
585,US-2020-100584,2020-12-22,2020-12-29,Standard Class,CU-10584,Jessica Wilson,Corporate,United States,Rochester,New York,South,TEC-52998,Technology,Copiers,Copiers Model 944,111.92,1,0.5,2.02
586,US-2020-100585,2020-01-27,2020-01-31,Standard Class,CU-10585,Robert Miller,Consumer,United States,Austin,Texas,East,TEC-79598,Technology,Copiers,Copiers Model 493,1823.75,7,0.0,339.63
587,US-2019-100586,2019-08-27,2019-09-03,Standard Class,CU-10586,Robert Williams,Consumer,United States,Raleigh,North Carolina,East,TEC-73730,Technology,Accessories,Accessories Model 893,1202.16,8,0.2,122.38
588,US-2018-100587,2018-09-21,2018-09-26,Standard Class,CU-10587,Robert Taylor,Consumer,United States,Phoenix,Arizona,West,TEC-23777,Technology,Accessories,Accessories Model 310,289.02,1,0.1,23.95
589,US-2018-100588,2018-04-28,2018-04-29,Standard Class,CU-10588,Robert Thomas,Consumer,United States,New York City,New York,Central,OFF-52583,Office Supplies,Paper,Paper Model 515,13.71,1,0.5,-0.56
590,US-2018-100589,2018-03-23,2018-03-30,Standard Class,CU-10589,Linda Wilson,Home Office,United States,Buffalo,New York,West,TEC-80598,Technology,Phones,Phones Model 157,4616.2,9,0.0,623.43
591,US-2018-100590,2018-08-28,2018-09-02,Standard Class,CU-10590,Karen Jones,Consumer,United States,Seattle,Washington,East,TEC-18481,Technology,Phones,Phones Model 698,1763.19,9,0.1,219.83
592,US-2019-100591,2019-07-27,2019-07-30,Standard Class,CU-10591,James Smith,Consumer,United States,San Francisco,California,East,TEC-80172,Technology,Phones,Phones Model 843,570.49,4,0.0,87.55
593,US-2019-100592,2019-08-05,2019-08-07,Standard Class,CU-10592,Susan Brown,Corporate,United States,Charlotte,North Carolina,Central,FUR-50977,Furniture,Tables,Tables Model 992,424.28,1,0.0,39.34
594,US-2017-100593,2017-10-28,2017-11-02,First Class,CU-10593,Charles Brown,Consumer,United States,Tucson,Arizona,West,FUR-14980,Furniture,Bookcases,Bookcases Model 406,4125.81,8,0.0,80.94
595,US-2019-100594,2019-05-02,2019-05-09,Standard Class,CU-10594,James White,Consumer,United States,Houston,Texas,West,TEC-72530,Technology,Copiers,Copiers Model 601,556.16,3,0.1,119.05
596,US-2020-100595,2020-08-07,2020-08-08,Second Class,CU-10595,Jennifer Thomas,Consumer,United States,Chicago,Illinois,East,FUR-35046,Furniture,Chairs,Chairs Model 861,1865.35,6,0.3,9.16
597,US-2020-100596,2020-11-23,2020-11-30,Standard Class,CU-10596,Mary Harris,Corporate,United States,Seattle,Washington,West,OFF-89462,Office Supplies,Storage,Storage Model 930,82.99,2,0.0,18.26
598,US-2018-100597,2018-03-04,2018-03-09,Second Class,CU-10597,Michael Taylor,Home Office,United States,Columbus,Ohio,East,OFF-82058,Office Supplies,Appliances,Appliances Model 490,49.14,1,0.0,11.56
599,US-2017-100598,2017-09-08,2017-09-10,Second Class,CU-10598,Linda Thomas,Corporate,United States,Chicago,Illinois,West,FUR-34587,Furniture,Tables,Tables Model 763,842.74,2,0.0,2.82
600,US-2019-100599,2019-02-25,2019-03-01,Second Class,CU-10599,Robert Jones,Consumer,United States,Columbus,Ohio,Central,TEC-92165,Technology,Phones,Phones Model 631,1282.65,6,0.0,278.13
601,US-2017-100600,2017-08-24,2017-08-31,Standard Class,CU-10600,Christopher Anderson,Home Office,United States,Rochester,New York,East,TEC-72404,Technology,Machines,Machines Model 717,1563.74,9,0.0,284.78
602,US-2017-100601,2017-10-02,2017-10-04,Standard Class,CU-10601,Barbara Miller,Corporate,United States,Los Angeles,California,Central,OFF-42300,Office Supplies,Appliances,Appliances Model 853,33.72,2,0.3,8.86
603,US-2018-100602,2018-11-06,2018-11-10,Standard Class,CU-10602,Charles Thomas,Home Office,United States,Atlanta,Georgia,South,TEC-23521,Technology,Machines,Machines Model 115,995.21,4,0.0,133.81
604,US-2020-100603,2020-03-13,2020-03-18,Standard Class,CU-10603,Lisa Williams,Home Office,United States,Philadelphia,Pennsylvania,Central,FUR-88312,Furniture,Bookcases,Bookcases Model 777,1431.7,5,0.2,69.43
605,US-2019-100604,2019-07-06,2019-07-13,Standard Class,CU-10604,David Davis,Corporate,United States,Charlotte,North Carolina,Central,FUR-35350,Furniture,Chairs,Chairs Model 246,922.5,2,0.0,20.96
